,room_type,calculated_host_listings_count,availability_365,price
5947,0.5,0.0,0.005479452054794521,100
5948,0.5,0.0,0.0136986301369863,350
5949,0.5,0.27607361963190186,0.2767123287671233,200
5950,0.5,0.0,0.44931506849315067,330
5951,0.0,0.0,0.8328767123287671,50
5952,0.5,0.0,0.0,160
5953,0.5,0.0,0.03287671232876713,150
5954,0.0,0.0,0.0,99
5955,0.0,0.0,0.0,55
5956,0.5,0.0,0.4821917808219178,239
5957,0.5,0.0,0.0,60
5958,0.5,0.0,0.0,159
5959,0.5,0.0,0.2136986301369863,250
5960,0.5,0.003067484662576687,0.07397260273972603,350
5961,0.0,0.0,0.24657534246575344,75
5962,0.5,0.009202453987730062,0.008219178082191782,315
5963,0.0,0.003067484662576687,0.0,65
5964,0.5,0.2638036809815951,0.8410958904109589,235
5965,0.0,0.0,0.0,85
5966,0.5,0.0,0.0027397260273972603,150
5967,0.5,0.009202453987730062,0.5506849315068493,150
5968,0.5,0.0,0.3589041095890411,325
5969,0.5,0.0,0.0,150
5970,0.5,0.0,0.0136986301369863,100
5971,0.5,0.0,0.4,195
5972,1.0,0.0,0.016438356164383564,33
5973,0.5,0.0,0.0,150
5974,0.5,0.0,0.13972602739726028,275
5975,0.5,0.0,0.0,180
5976,0.0,0.0,0.0,70
5977,0.5,0.0,0.263013698630137,110
5978,0.0,0.0,0.03561643835616438,62
5979,0.0,0.0,1.0,40
5980,0.0,0.0,0.0,150
5981,0.5,0.0,0.9863013698630138,170
5982,0.5,0.0,0.0,225
5983,0.0,0.018404907975460124,0.9808219178082191,79
5984,0.5,0.003067484662576687,0.0027397260273972603,110
5985,0.0,0.0,0.2410958904109589,50
5986,0.0,0.0,0.0,75
5987,0.0,0.0,0.0,79
5988,0.5,0.0,0.7890410958904109,120
5989,0.5,0.0,0.0,175
5990,0.0,0.0,0.0,89
5991,0.0,0.003067484662576687,0.06301369863013699,95
5992,0.0,0.003067484662576687,0.9863013698630138,60
5993,0.0,0.0,0.0,65
5994,0.5,0.0,0.7013698630136986,140
5995,0.5,0.0,0.7452054794520548,105
5996,0.0,0.0,0.0,100
5997,0.0,0.0,0.0,100
5998,0.0,0.024539877300613498,0.9808219178082191,39
5999,0.5,0.0,0.0,289
6000,0.5,0.012269938650306749,0.715068493150685,130
6001,0.5,0.0,0.0,120
6002,0.0,0.0,0.03561643835616438,100
6003,0.0,0.009202453987730062,0.873972602739726,54
6004,0.5,0.0,0.06301369863013699,225
6005,0.5,0.018404907975460124,0.0,350
6006,0.5,0.0,0.9972602739726028,165
6007,0.0,0.024539877300613498,0.9863013698630138,40
6008,0.5,0.0,0.03287671232876713,80
6009,0.0,0.012269938650306749,1.0,65
6010,0.0,0.0,0.0,80
6011,0.0,0.003067484662576687,0.8246575342465754,66
6012,0.0,0.0,0.0,50
6013,0.5,0.0,0.0,110
6014,0.0,0.0,0.8356164383561644,100
6015,0.5,0.0,0.0,225
6016,0.5,0.03987730061349693,0.9095890410958904,220
6017,0.0,0.03067484662576687,0.9753424657534246,239
6018,0.5,0.012269938650306749,0.9917808219178083,125
6019,0.0,0.003067484662576687,0.0,150
6020,0.5,0.0,0.10684931506849316,175
6021,0.0,0.0,0.0,41
6022,0.5,0.0,0.0,350
6023,0.0,0.0,0.010958904109589041,100
6024,0.0,0.12883435582822086,0.852054794520548,53
6025,0.5,0.0,0.052054794520547946,165
6026,0.5,0.05828220858895705,0.852054794520548,130
6027,0.5,0.0,0.7342465753424657,100
6028,0.5,0.0,0.6027397260273972,125
6029,0.0,0.0,0.0,65
6030,0.0,0.07668711656441718,1.0,50
6031,0.5,0.0,0.0,128
6032,0.5,0.003067484662576687,0.7178082191780822,180
6033,0.5,0.0,0.09863013698630137,150
6034,0.5,0.006134969325153375,0.2219178082191781,129
6035,0.5,0.006134969325153375,0.7095890410958904,169
6036,0.0,0.003067484662576687,0.9342465753424658,45
6037,0.0,0.0,0.44931506849315067,170
6038,0.5,0.0,0.9287671232876712,107
6039,0.0,0.006134969325153375,0.684931506849315,120
6040,0.0,0.003067484662576687,0.0,150
6041,0.5,0.0,0.4602739726027397,225
6042,0.5,0.7085889570552147,0.8849315068493151,282
6043,0.0,0.003067484662576687,0.24383561643835616,80
6044,0.5,0.0,0.0,75
6045,0.5,0.003067484662576687,0.8383561643835616,225
6046,0.0,0.0,0.0,143
6047,0.5,0.0,0.0,200
6048,0.5,0.0736196319018405,0.0,200
6049,0.0,0.003067484662576687,0.7095890410958904,79
6050,0.0,0.009202453987730062,0.9780821917808219,389
6051,1.0,0.10122699386503069,1.0,38
6052,0.0,0.006134969325153375,0.9589041095890412,46
6053,0.5,0.0,0.9753424657534246,275
6054,0.5,0.018404907975460124,0.9972602739726028,200
6055,0.0,0.0,0.3972602739726027,99
6056,0.0,0.015337423312883437,0.8931506849315068,59
6057,0.0,0.06748466257668712,0.6027397260273972,42
6058,0.0,0.0,0.0,60
6059,0.0,0.006134969325153375,0.1178082191780822,69
6060,0.0,0.015337423312883437,1.0,41
6061,0.5,0.0,0.10136986301369863,175
6062,0.5,0.0,0.0,70
6063,0.5,0.0,0.547945205479452,180
6064,0.0,0.003067484662576687,0.0,58
6065,0.0,0.0,1.0,150
6066,0.0,0.0,0.0,60
6067,0.5,0.0,0.40821917808219177,160
6068,0.5,0.0,0.008219178082191782,120
6069,0.0,0.0,0.25205479452054796,85
6070,0.5,0.0736196319018405,0.9342465753424658,300
6071,0.0,0.0,0.0,129
6072,0.5,0.0,0.3452054794520548,169
6073,0.5,0.0,0.03561643835616438,110
6074,0.5,0.2914110429447853,0.9095890410958904,170
6075,0.0,0.10122699386503069,0.9424657534246575,43
6076,0.5,0.19631901840490798,0.9972602739726028,180
6077,0.0,0.006134969325153375,0.1917808219178082,125
6078,0.0,0.0,0.936986301369863,63
6079,0.0,0.0,0.19726027397260273,80
6080,0.0,0.3128834355828221,0.0,37
6081,1.0,0.003067484662576687,0.3424657534246575,41
6082,0.5,0.0,0.8849315068493151,189
6083,0.0,0.0,0.0958904109589041,65
6084,0.0,0.0,0.0,29
6085,0.0,0.0,0.5150684931506849,70
6086,0.0,0.003067484662576687,0.22465753424657534,65
6087,0.5,0.0,0.0,220
6088,0.5,0.003067484662576687,0.5178082191780822,165
6089,0.5,0.0,0.10684931506849316,149
6090,0.0,0.0,0.0,110
6091,0.0,0.006134969325153375,0.016438356164383564,110
6092,0.5,0.0,0.0,120
6093,0.5,0.0,0.0,115
6094,0.5,0.0,0.016438356164383564,200
6095,0.0,0.0,0.0,125
6096,0.0,0.027607361963190184,0.9589041095890412,50
6097,0.5,0.042944785276073615,0.7698630136986302,90
6098,0.5,0.0,0.0,134
6099,0.5,0.0,0.11506849315068493,99
6100,0.0,0.0,0.9917808219178083,115
6101,0.0,0.0,0.0,40
6102,0.0,0.0,0.5150684931506849,70
6103,0.5,0.0,0.0,130
6104,0.5,0.0,0.0,150
6105,0.0,0.0,0.0,58
6106,0.0,0.009202453987730062,0.9506849315068493,70
6107,0.5,0.003067484662576687,0.23835616438356164,161
6108,0.0,0.0,0.0,99
6109,0.0,0.012269938650306749,0.0,80
6110,0.0,0.009202453987730062,0.4273972602739726,50
6111,0.5,0.0,0.0,135
6112,0.5,0.0,0.0,65
6113,0.5,0.003067484662576687,0.7890410958904109,70
6114,0.0,0.0,0.0,40
6115,0.5,0.0,0.8383561643835616,122
6116,0.5,0.0,0.863013698630137,115
6117,0.5,0.0,0.0,180
6118,0.0,0.0,0.0,115
6119,0.5,0.012269938650306749,0.7835616438356164,68
6120,0.0,0.0,0.0,50
6121,0.5,0.003067484662576687,0.0410958904109589,99
6122,0.0,0.006134969325153375,0.6958904109589041,65
6123,0.0,0.006134969325153375,0.8383561643835616,40
6124,0.5,0.0,0.0027397260273972603,180
6125,0.5,0.0,0.0410958904109589,175
6126,0.0,0.0,0.0,80
6127,0.0,0.009202453987730062,0.0,38
6128,1.0,0.003067484662576687,0.0,20
6129,0.0,0.0,0.24657534246575344,180
6130,0.0,0.003067484662576687,0.0,120
6131,0.5,0.0,0.0,140
6132,0.0,0.0,0.03561643835616438,99
6133,0.0,0.0,0.7013698630136986,100
6134,0.5,0.0,0.0,100
6135,0.5,0.003067484662576687,0.005479452054794521,90
6136,0.0,0.003067484662576687,0.4849315068493151,60
6137,0.0,0.006134969325153375,0.0,75
6138,0.5,0.003067484662576687,0.8082191780821918,250
6139,0.5,0.0,0.019178082191780823,175
6140,0.5,0.0,0.0,149
6141,0.5,0.0,0.0,165
6142,0.5,0.0,0.0,220
6143,0.5,0.0,0.008219178082191782,100
6144,0.5,0.0,0.0,117
6145,0.0,0.0,0.0,90
6146,0.0,0.0,0.0,50
6147,0.5,0.0,0.0,250
6148,0.0,0.0,0.0,147
6149,0.5,0.27607361963190186,0.8328767123287671,125
6150,0.5,0.0,0.0,95
6151,0.5,0.0,0.0,150
6152,0.5,0.0,0.6191780821917808,160
6153,0.5,0.0,0.821917808219178,78
6154,0.0,0.0,0.0,80
6155,0.5,0.0,0.0,250
6156,0.0,0.027607361963190184,0.43561643835616437,39
6157,0.0,0.0,0.057534246575342465,60
6158,0.0,0.0,0.0136986301369863,295
6159,0.0,0.006134969325153375,0.043835616438356165,116
6160,1.0,0.0,0.9315068493150686,57
6161,0.0,0.003067484662576687,0.21095890410958903,44
6162,0.0,0.003067484662576687,0.915068493150685,75
6163,0.0,0.0,0.0,55
6164,0.0,0.006134969325153375,0.0,71
6165,0.5,0.0,0.0,97
6166,0.5,0.0,0.1315068493150685,171
6167,0.0,0.0,0.0,100
6168,0.5,0.006134969325153375,0.0,299
6169,0.5,0.0,0.0,105
6170,0.5,0.003067484662576687,0.9178082191780822,375
6171,0.0,0.0,0.0,75
6172,0.5,0.0,0.0,76
6173,0.5,0.0,0.0,150
6174,0.0,0.006134969325153375,0.8794520547945206,65
6175,0.0,0.0,0.0,75
6176,0.5,0.0,0.24657534246575344,74
6177,0.0,0.0,0.0,70
6178,0.0,0.0,0.06575342465753425,85
6179,0.0,0.0,0.0,120
6180,0.0,0.0,0.0547945205479452,150
6181,0.5,0.0,0.8547945205479452,128
6182,0.0,0.003067484662576687,0.6657534246575343,130
6183,0.5,0.15644171779141103,0.8465753424657534,83
6184,0.0,0.003067484662576687,0.052054794520547946,60
6185,0.5,0.0,0.6958904109589041,120
6186,0.0,0.0,0.0,55
6187,1.0,0.0,0.0,20
6188,0.5,0.0,0.06027397260273973,120
6189,0.0,0.0,0.0,40
6190,0.0,0.0,0.0,43
6191,0.5,0.0,0.0,150
6192,0.5,0.0,0.0,240
6193,0.0,0.003067484662576687,0.473972602739726,90
6194,0.0,0.0,0.38082191780821917,241
6195,0.5,0.0,0.27945205479452057,125
6196,0.0,0.0,0.9780821917808219,44
6197,0.0,0.003067484662576687,1.0,39
6198,0.5,0.0,0.20821917808219179,200
6199,0.0,0.0,0.024657534246575342,67
6200,1.0,0.0,0.024657534246575342,75
6201,0.0,0.003067484662576687,0.14794520547945206,45
6202,0.0,0.0,0.0,50
6203,0.5,0.0,0.0,132
6204,1.0,0.03374233128834356,0.0,20
6205,0.0,0.0,0.0,90
6206,0.5,0.15644171779141103,0.821917808219178,129
6207,0.0,0.0,0.1506849315068493,85
6208,0.5,0.0,0.06027397260273973,380
6209,0.0,0.0,0.0,73
6210,0.0,0.0,0.0,79
6211,0.5,0.0,0.0,200
6212,0.5,0.0,0.0,220
6213,0.5,0.0,0.936986301369863,150
6214,0.0,0.0,0.0,165
6215,0.5,0.0,0.0,186
6216,0.5,0.003067484662576687,0.0,185
6217,1.0,0.012269938650306749,0.2,31
6218,0.5,0.0,0.7095890410958904,225
6219,0.5,0.0,0.9205479452054794,70
6220,0.0,0.0,0.0,33
6221,0.5,0.0,0.0,225
6222,0.5,0.015337423312883437,0.9342465753424658,257
6223,0.5,0.0,0.4383561643835616,325
6224,0.0,0.003067484662576687,0.0,70
6225,0.0,0.0,0.2410958904109589,100
6226,0.5,0.006134969325153375,0.0,101
6227,0.5,0.0,0.0273972602739726,170
6228,0.5,0.0,0.38904109589041097,199
6229,0.5,0.0,0.0,200
6230,0.5,0.0,0.0,100
6231,0.0,0.006134969325153375,0.0,120
6232,0.0,0.0,0.0,45
6233,0.5,1.0,0.9260273972602739,205
6234,0.5,0.3680981595092025,0.7479452054794521,249
6235,0.0,0.0,0.9808219178082191,72
6236,0.0,0.0,0.0,100
6237,1.0,0.003067484662576687,0.473972602739726,40
6238,0.5,0.0,0.1863013698630137,145
6239,0.0,0.0,0.0,85
6240,0.0,0.003067484662576687,0.030136986301369864,50
6241,0.0,0.027607361963190184,0.9972602739726028,50
6242,0.0,0.006134969325153375,0.37534246575342467,29
6243,0.5,0.0,0.0,100
6244,0.0,0.024539877300613498,0.9780821917808219,69
6245,0.0,0.003067484662576687,0.684931506849315,50
6246,0.0,0.0,0.0,60
6247,0.0,0.003067484662576687,0.852054794520548,49
6248,0.0,0.0,0.0,104
6249,0.0,0.0,0.0,100
6250,0.0,0.009202453987730062,0.2054794520547945,50
6251,0.5,0.0,0.0,250
6252,0.0,0.003067484662576687,0.41643835616438357,79
6253,0.0,0.0,0.1643835616438356,84
6254,0.5,0.0,0.0,127
6255,1.0,0.0,0.4904109589041096,150
6256,0.0,0.0,0.0,200
6257,0.5,0.0,0.0,155
6258,0.5,0.009202453987730062,0.9835616438356164,200
6259,0.5,0.0,0.03287671232876713,89
6260,0.5,0.11656441717791412,0.8493150684931506,300
6261,0.0,0.006134969325153375,0.0,50
6262,0.5,0.0,0.5561643835616439,150
6263,0.5,0.0,0.0,250
6264,0.5,0.0,0.4657534246575343,159
6265,0.5,0.0,1.0,110
6266,0.0,0.018404907975460124,0.8191780821917808,55
6267,0.5,0.0,0.03561643835616438,120
6268,0.0,0.0,0.024657534246575342,105
6269,0.5,0.19631901840490798,0.9972602739726028,150
6270,0.5,0.003067484662576687,0.12602739726027398,130
6271,0.5,0.09815950920245399,1.0,200
6272,0.0,0.024539877300613498,0.9095890410958904,55
6273,0.5,0.0,0.0,120
6274,0.0,0.0,0.0,80
6275,0.0,0.0,0.4904109589041096,125
6276,0.0,0.0,0.0,100
6277,0.0,0.0,0.0,100
6278,0.0,0.0,0.0,87
6279,0.0,0.0,0.0,85
6280,0.5,0.0,0.0,200
6281,0.0,0.003067484662576687,0.0,59
6282,0.5,0.006134969325153375,0.4821917808219178,230
6283,0.5,0.0,0.0,109
6284,0.5,0.0,0.8493150684931506,75
6285,0.0,0.0,0.0,50
6286,0.0,0.0,0.0,49
6287,0.5,0.0,0.936986301369863,178
6288,0.0,0.003067484662576687,0.049315068493150684,75
6289,0.5,0.0,0.0,158
6290,0.0,0.012269938650306749,0.8931506849315068,60
6291,0.5,0.0,0.0,350
6292,0.0,0.0,0.030136986301369864,99
6293,0.0,0.003067484662576687,0.04657534246575343,120
6294,0.5,0.0,0.0,139
6295,0.5,0.0,0.17534246575342466,235
6296,0.0,0.0,0.18356164383561643,60
6297,0.0,0.0,0.0,35
6298,0.0,0.0,0.0,300
6299,0.0,0.0,0.09863013698630137,125
6300,0.5,0.003067484662576687,0.6986301369863014,150
6301,0.0,0.006134969325153375,0.2410958904109589,180
6302,0.5,0.0,0.6931506849315069,350
6303,0.0,0.0,0.8931506849315068,80
6304,0.0,0.03374233128834356,0.6356164383561644,110
6305,0.5,0.0,0.0,80
6306,0.0,0.006134969325153375,0.1726027397260274,100
6307,0.5,0.0,0.821917808219178,155
6308,0.5,0.0,0.4767123287671233,300
6309,0.5,0.0,0.0,150
6310,0.5,0.0,0.0,100
6311,0.0,0.006134969325153375,0.24383561643835616,125
6312,0.0,0.02147239263803681,0.23013698630136986,33
6313,0.0,0.0,0.0,50
6314,0.5,0.0,0.18082191780821918,115
6315,0.5,0.0,0.6684931506849315,110
6316,0.0,0.0,0.052054794520547946,85
6317,0.5,0.0,0.0,175
6318,0.5,0.0,0.0,110
6319,0.0,0.003067484662576687,0.06301369863013699,200
6320,0.5,0.0,0.17534246575342466,99
6321,0.0,0.0,0.24657534246575344,80
6322,0.0,0.0,0.0,65
6323,0.5,0.0,0.0,300
6324,0.5,0.0,0.6767123287671233,85
6325,0.0,0.0,0.0,95
6326,0.5,0.2914110429447853,0.5178082191780822,299
6327,0.5,0.0,0.0,126
6328,0.5,0.03374233128834356,0.6876712328767123,99
6329,0.5,0.018404907975460124,0.0136986301369863,200
6330,0.0,0.009202453987730062,0.8410958904109589,83
6331,0.5,0.003067484662576687,0.9726027397260274,200
6332,0.0,0.0,0.336986301369863,185
6333,0.0,0.0,0.0,55
6334,0.5,0.0,0.0547945205479452,275
6335,1.0,0.0,0.0,35
6336,0.5,0.0,0.8,130
6337,0.0,0.006134969325153375,0.16712328767123288,60
6338,0.5,0.0,0.0,199
6339,0.0,0.0,0.030136986301369864,65
6340,0.0,0.0,0.0,60
6341,0.0,0.0,0.049315068493150684,70
6342,0.0,0.0,0.0,100
6343,0.5,0.003067484662576687,0.2602739726027397,57
6344,0.5,0.0,0.8301369863013699,200
6345,0.5,0.0,0.0,149
6346,0.0,0.0,0.0,70
6347,0.0,0.0,0.0,55
6348,0.5,0.0,0.6876712328767123,190
6349,1.0,0.003067484662576687,0.2410958904109589,25
6350,0.0,0.0,0.4383561643835616,95
6351,0.5,0.0,0.0136986301369863,162
6352,0.5,0.0,0.0,139
6353,0.5,0.0,0.0,100
6354,0.0,0.003067484662576687,0.5232876712328767,99
6355,0.5,0.0,0.06575342465753425,100
6356,0.0,0.0,0.4904109589041096,120
6357,0.5,0.003067484662576687,0.7589041095890411,105
6358,0.5,0.006134969325153375,0.8931506849315068,200
6359,0.0,0.003067484662576687,0.9972602739726028,89
6360,0.5,0.003067484662576687,0.6520547945205479,150
6361,0.0,0.0,0.10684931506849316,82
6362,0.5,0.0,0.030136986301369864,225
6363,0.0,0.006134969325153375,0.0,150
6364,0.0,0.024539877300613498,0.9808219178082191,89
6365,0.0,0.0,0.0,150
6366,0.0,0.0,0.0,49
6367,0.0,0.0,0.06575342465753425,118
6368,0.0,0.0,0.052054794520547946,300
6369,0.5,0.0,0.0958904109589041,200
6370,0.5,0.0,0.8465753424657534,160
6371,0.5,0.0,0.8794520547945206,175
6372,0.0,0.012269938650306749,0.0,45
6373,0.5,0.012269938650306749,0.7534246575342466,285
6374,0.0,0.003067484662576687,0.8958904109589041,45
6375,0.0,0.003067484662576687,0.0,41
6376,1.0,0.009202453987730062,0.2821917808219178,70
6377,0.5,0.0,0.15616438356164383,135
6378,0.0,0.003067484662576687,0.0,49
6379,0.5,0.0,0.04657534246575343,199
6380,0.5,0.0,0.2876712328767123,185
6381,0.5,0.006134969325153375,0.38904109589041097,175
6382,0.0,0.0,0.4,65
6383,0.0,0.0,0.0,86
6384,0.0,0.0,0.1506849315068493,35
6385,0.0,0.0,0.452054794520548,100
6386,0.0,0.0,0.0,36
6387,0.5,0.0,0.0,250
6388,0.5,0.0,0.5863013698630137,125
6389,0.0,0.003067484662576687,0.3863013698630137,99
6390,0.0,0.003067484662576687,0.0,45
6391,0.5,0.0,0.13424657534246576,150
6392,0.5,0.0,0.0,105
6393,0.0,0.0,0.0,35
6394,0.5,0.0,0.0,325
6395,0.5,0.0,0.0,100
6396,0.0,0.003067484662576687,0.0,100
6397,0.5,0.0,0.03561643835616438,89
6398,0.5,0.0,0.6356164383561644,120
6399,0.0,0.0,0.0,82
6400,0.5,0.0,0.863013698630137,250
6401,0.5,0.0,0.3561643835616438,150
6402,0.5,0.0,0.3780821917808219,179
6403,0.0,0.0,0.0,125
6404,0.5,0.0,0.9232876712328767,199
6405,0.0,0.009202453987730062,0.23013698630136986,195
6406,0.5,0.0,0.0,150
6407,1.0,0.003067484662576687,0.0,147
6408,0.5,0.006134969325153375,0.9616438356164384,200
6409,0.0,0.0,0.0684931506849315,120
6410,0.0,0.003067484662576687,0.6821917808219178,65
6411,0.0,0.012269938650306749,0.0,29
6412,0.0,0.0,0.0,91
6413,0.5,0.0,0.5178082191780822,120
6414,0.5,0.0,0.04657534246575343,70
6415,0.0,0.0,0.008219178082191782,224
6416,0.5,0.006134969325153375,0.8301369863013699,180
6417,0.5,0.0,0.0,195
6418,0.0,0.02147239263803681,0.7972602739726028,37
6419,0.0,0.0,0.1780821917808219,40
6420,0.5,0.003067484662576687,0.4931506849315069,170
6421,0.5,0.0,0.0,150
6422,0.0,0.0,0.2273972602739726,180
6423,0.0,0.0,0.726027397260274,150
6424,0.5,0.0,0.0,103
6425,0.5,0.0,0.4657534246575343,107
6426,0.5,0.003067484662576687,0.6054794520547945,279
6427,0.5,0.003067484662576687,0.6301369863013698,195
6428,0.5,0.0,0.0,150
6429,0.5,0.0,0.024657534246575342,100
6430,0.0,0.0,0.0,76
6431,0.0,0.003067484662576687,0.9835616438356164,95
6432,0.5,0.003067484662576687,1.0,206
6433,0.0,0.0,0.4821917808219178,90
6434,0.0,0.003067484662576687,0.8301369863013699,49
6435,0.0,0.006134969325153375,0.11506849315068493,48
6436,0.0,0.006134969325153375,0.0,82
6437,0.5,0.003067484662576687,0.9205479452054794,168
6438,0.0,0.0,0.0,75
6439,0.5,0.0,0.0,350
6440,0.5,0.0,0.0,200
6441,0.5,0.0,0.09315068493150686,180
6442,0.0,0.0,0.23835616438356164,175
6443,0.5,0.0,0.0,150
6444,0.5,0.003067484662576687,0.06575342465753425,159
6445,0.5,0.0,0.0,83
6446,0.0,0.05828220858895705,0.9835616438356164,149
6447,0.5,0.006134969325153375,0.0,90
6448,0.0,0.0,0.0,130
6449,0.5,0.006134969325153375,0.684931506849315,125
6450,0.5,0.0,0.0,140
6451,0.5,0.0,0.1780821917808219,140
6452,0.5,0.003067484662576687,0.663013698630137,120
6453,0.5,0.0,0.0,160
6454,0.0,0.003067484662576687,0.0,65
6455,0.5,0.0,0.0,180
6456,0.0,0.11042944785276074,0.0027397260273972603,45
6457,0.0,0.0,0.06301369863013699,95
6458,0.5,0.0,0.0,250
6459,0.0,0.0,0.9972602739726028,60
6460,0.0,0.0,0.03287671232876713,56
6461,0.5,0.0,0.0,200
6462,0.5,0.0,0.057534246575342465,135
6463,0.5,0.006134969325153375,0.13972602739726028,234
6464,0.5,0.0,0.06027397260273973,161
6465,0.5,0.003067484662576687,0.5643835616438356,200
6466,0.5,0.0,0.0027397260273972603,170
6467,0.5,0.3680981595092025,0.5095890410958904,239
6468,0.0,0.027607361963190184,0.9780821917808219,45
6469,0.0,0.0,0.0,40
6470,0.0,0.003067484662576687,0.0,75
6471,0.5,0.0,0.0,150
6472,0.5,0.0,0.0,62
6473,0.0,0.0,0.0,75
6474,0.5,0.0,0.0,195
6475,0.5,0.003067484662576687,0.010958904109589041,140
6476,0.0,0.006134969325153375,0.9917808219178083,69
6477,0.0,0.0,0.25205479452054796,50
6478,0.0,0.0,0.0,60
6479,0.0,0.0,0.0,55
6480,0.0,0.003067484662576687,0.17534246575342466,82
6481,0.0,0.0,0.0,39
6482,0.0,0.0,0.0,80
6483,0.0,0.006134969325153375,0.052054794520547946,85
6484,0.0,0.009202453987730062,0.9260273972602739,125
6485,0.5,0.2914110429447853,0.9205479452054794,220
6486,0.5,0.0,0.010958904109589041,123
6487,0.0,0.0,0.0,65
6488,0.5,0.2914110429447853,0.4273972602739726,135
6489,0.5,0.006134969325153375,0.8657534246575342,200
6490,0.5,0.0,0.0,150
6491,0.0,0.0,0.4273972602739726,60
6492,0.0,0.018404907975460124,0.1917808219178082,59
6493,0.0,0.0,0.0,80
6494,0.0,0.0,0.0,50
6495,0.0,0.006134969325153375,0.0,53
6496,0.0,0.003067484662576687,0.3232876712328767,90
6497,1.0,0.0,0.030136986301369864,35
6498,0.0,0.006134969325153375,0.5205479452054794,93
6499,0.0,0.0,0.0,60
6500,0.0,0.0,0.0,45
6501,0.0,0.0,0.0,199
6502,0.0,0.0,0.09041095890410959,89
6503,0.5,0.0,0.0,200
6504,0.5,0.0,0.0,120
6505,0.0,0.0,0.0,75
6506,0.0,0.027607361963190184,0.4328767123287671,65
6507,0.5,0.0,0.0,175
6508,0.5,0.006134969325153375,0.6657534246575343,345
6509,0.0,0.0,0.3452054794520548,59
6510,0.0,0.0,0.0,75
6511,0.0,0.0,0.473972602739726,110
6512,0.0,0.027607361963190184,0.8602739726027397,146
6513,0.0,0.003067484662576687,0.5205479452054794,50
6514,0.5,0.003067484662576687,0.3780821917808219,97
6515,0.0,0.0,0.9726027397260274,49
6516,0.0,0.003067484662576687,0.016438356164383564,85
6517,0.5,0.003067484662576687,0.0,99
6518,0.5,0.003067484662576687,0.0,246
6519,0.0,0.02147239263803681,0.9068493150684932,45
6520,0.5,0.0,0.6219178082191781,110
6521,0.5,0.0,0.0,100
6522,0.5,0.0,0.0,80
6523,0.5,0.0,0.04657534246575343,160
6524,1.0,0.009202453987730062,0.136986301369863,35
6525,0.5,0.0,0.7068493150684931,80
6526,0.5,0.0,0.4246575342465753,299
6527,0.5,0.0,0.0,135
6528,1.0,0.10122699386503069,1.0,36
6529,0.5,0.0,0.0,245
6530,0.0,0.003067484662576687,0.14794520547945206,59
6531,0.5,0.003067484662576687,0.7753424657534247,350
6532,1.0,0.012269938650306749,0.9616438356164384,45
6533,0.0,0.006134969325153375,0.2219178082191781,46
6534,0.5,0.0,0.24657534246575344,110
6535,0.0,0.012269938650306749,0.8849315068493151,99
6536,0.0,0.0,0.0,44
6537,0.5,0.0,0.0,150
6538,0.5,0.0,0.06027397260273973,90
6539,0.5,0.0,0.019178082191780823,160
6540,0.0,0.0,0.0547945205479452,72
6541,0.5,0.003067484662576687,0.6,235
6542,0.5,0.003067484662576687,0.0,199
6543,0.5,0.003067484662576687,0.0,100
6544,0.5,0.0,0.0,279
6545,1.0,0.024539877300613498,0.9506849315068493,69
6546,0.5,0.0,0.7397260273972602,195
6547,0.5,0.003067484662576687,0.4547945205479452,249
6548,0.0,0.0,0.09315068493150686,50
6549,0.0,0.0,0.0,36
6550,0.0,0.0,0.0,50
6551,0.0,0.0,0.0,60
6552,0.0,0.0,0.4794520547945206,72
6553,0.5,0.0,0.06027397260273973,175
6554,0.0,0.009202453987730062,0.2602739726027397,125
6555,0.5,0.003067484662576687,0.336986301369863,175
6556,0.0,0.003067484662576687,0.0,80
6557,0.5,0.0,0.21095890410958903,130
6558,0.0,0.003067484662576687,0.06301369863013699,115
6559,0.0,0.0,0.0,85
6560,0.5,0.0,0.2684931506849315,75
6561,0.0,0.006134969325153375,0.030136986301369864,75
6562,0.5,0.0,0.0,105
6563,0.0,0.006134969325153375,0.4849315068493151,90
6564,0.0,0.0,0.0,75
6565,0.0,0.0,0.0,90
6566,0.5,0.0,0.008219178082191782,100
6567,1.0,0.006134969325153375,0.9808219178082191,43
6568,0.5,0.0,0.008219178082191782,119
6569,0.5,0.0,0.0,300
6570,0.5,0.006134969325153375,0.0,175
6571,0.5,0.042944785276073615,0.9095890410958904,380
6572,0.5,1.0,0.9287671232876712,179
6573,0.0,0.003067484662576687,0.0,95
6574,0.0,0.009202453987730062,0.715068493150685,55
6575,0.5,0.0,0.0410958904109589,130
6576,0.0,0.012269938650306749,0.07671232876712329,55
6577,0.5,0.006134969325153375,0.4328767123287671,200
6578,0.5,0.018404907975460124,0.0273972602739726,150
6579,0.0,0.009202453987730062,0.0273972602739726,175
6580,0.0,0.0,0.0,45
6581,0.5,0.0,0.263013698630137,139
6582,0.0,0.0,0.0,100
6583,0.0,0.0,0.12876712328767123,75
6584,0.5,0.0,0.0,150
6585,0.0,0.0,0.0,55
6586,0.5,0.0,0.0,100
6587,0.0,0.0,0.0,75
6588,0.5,0.0,0.0,65
6589,0.0,0.0,0.07123287671232877,119
6590,0.0,0.0,0.0,80
6591,0.0,0.0,0.23835616438356164,110
6592,0.0,0.003067484662576687,1.0,210
6593,0.0,0.0,0.0,70
